results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.8932451,,0.91283858,295.6,295.3,then,12,en-us,299.076647
0.8932451,,0.91283858,295.8,295.6,why,12,en-us,299.076647
0.8932451,,0.91283858,295.9,295.8,are,12,en-us,299.076647
0.8932451,,0.82710367,296.0,295.9,we,12,en-us,299.076647
0.8932451,,0.88217121,296.4,296.0,allowing,12,en-us,299.076647
0.8932451,,0.91283858,296.6,296.4,North,12,en-us,299.076647
0.8932451,,0.88786757,297.0,296.6,Koreans,12,en-us,299.076647
0.8932451,,0.91283858,297.3,297.0,come,12,en-us,299.076647
0.8932451,,0.91283858,297.4,297.3,here,12,en-us,299.076647
0.8932451,,0.91283858,297.6,297.4,but,12,en-us,299.076647
0.8932451,,0.80893099,297.9,297.6,not,12,en-us,299.076647
0.8932451,,0.91283858,298.0,297.9,the,12,en-us,299.076647
0.8932451,,0.90353334,298.7,298.0,yemenis,12,en-us,299.076647
0.90284401, view yemenis they're only here to seek shelter they're not here to terrorize or anything like that it can't cats eat for see anything like that but North Koreans coming to this country for seeking shelter could be a bigger issue than that then why are we allowing North Koreans to come here but not the yemenis,0.91283858,283.4,283.0,view,12,en-us,299.096695
0.90284401,,0.91283858,284.5,283.8,yemenis,12,en-us,299.096695
0.90284401,,0.91283858,284.6,284.5,they're,12,en-us,299.096695
0.90284401,,0.91283858,285.0,284.6,only,12,en-us,299.096695
0.90284401,,0.91283858,285.2,285.0,here,12,en-us,299.096695
0.90284401,,0.91283858,285.4,285.2,to,12,en-us,299.096695
0.90284401,,0.91283858,285.6,285.4,seek,12,en-us,299.096695
0.90284401,,0.91283858,285.9,285.6,shelter,12,en-us,299.096695
0.90284401,,0.91283858,286.1,285.9,they're,12,en-us,299.096695
0.90284401,,0.91283858,286.3,286.1,not,12,en-us,299.096695
0.90284401,,0.91283858,286.4,286.3,here,12,en-us,299.096695
0.90284401,,0.91283858,286.6,286.4,to,12,en-us,299.096695
0.90284401,,0.91283858,287.1,286.6,terrorize,12,en-us,299.096695
0.90284401,,0.91283858,287.2,287.1,or,12,en-us,299.096695
0.90284401,,0.91283858,287.5,287.2,anything,12,en-us,299.096695
0.90284401,,0.91283858,287.7,287.5,like,12,en-us,299.096695
0.90284401,,0.91283858,287.9,287.7,that,12,en-us,299.096695
0.90284401,,0.91283858,287.9,287.9,it,12,en-us,299.096695
0.90284401,,0.91283858,288.3,287.9,can't,12,en-us,299.096695
0.90284401,,0.91283858,288.6,288.3,cats,12,en-us,299.096695
0.90284401,,0.91283858,288.9,288.6,eat,12,en-us,299.096695
0.90284401,,0.91283858,289.0,288.9,for,12,en-us,299.096695
0.90284401,,0.91283858,289.2,289.0,see,12,en-us,299.096695
0.90284401,,0.91283858,289.5,289.2,anything,12,en-us,299.096695
0.90284401,,0.91283858,289.7,289.5,like,12,en-us,299.096695
0.90284401,,0.91283858,289.9,289.7,that,12,en-us,299.096695
0.90284401,,0.91283858,290.0,289.9,but,12,en-us,299.096695
0.90284401,,0.91283858,290.3,290.0,North,12,en-us,299.096695
0.90284401,,0.91283858,290.8,290.3,Koreans,12,en-us,299.096695
0.90284401,,0.91283858,291.3,291.0,coming,12,en-us,299.096695
0.90284401,,0.91283858,291.4,291.3,to,12,en-us,299.096695
0.90284401,,0.91283858,291.6,291.4,this,12,en-us,299.096695
0.90284401,,0.91283858,292.0,291.6,country,12,en-us,299.096695
0.90284401,,0.91283858,292.4,292.0,for,12,en-us,299.096695
0.90284401,,0.91283858,292.8,292.4,seeking,12,en-us,299.096695
0.90284401,,0.91283858,293.4,292.8,shelter,12,en-us,299.096695
0.90284401,,0.91283858,293.8,293.6,could,12,en-us,299.096695
0.90284401,,0.91283858,293.9,293.8,be,12,en-us,299.096695
0.90284401,,0.91283858,294.0,293.9,a,12,en-us,299.096695
0.90284401,,0.91283858,294.3,294.0,bigger,12,en-us,299.096695
0.90284401,,0.91283858,294.5,294.3,issue,12,en-us,299.096695
0.90284401,,0.91283858,294.7,294.5,than,12,en-us,299.096695
0.90284401,,0.91283858,295.3,294.7,that,12,en-us,299.096695
0.90284401,,0.91283858,295.6,295.3,then,12,en-us,299.096695
0.90284401,,0.91283858,295.7,295.6,why,12,en-us,299.096695
0.90284401,,0.91283858,295.9,295.7,are,12,en-us,299.096695
0.90284401,,0.91283858,296.0,295.9,we,12,en-us,299.096695
0.90284401,,0.91283858,296.3,296.0,allowing,12,en-us,299.096695
0.90284401,,0.91283858,296.6,296.3,North,12,en-us,299.096695
0.90284401,,0.91283858,297.0,296.6,Koreans,12,en-us,299.096695
0.90284401,,0.91283858,297.1,297.0,to,12,en-us,299.096695
0.90284401,,0.91283858,297.2,297.1,come,12,en-us,299.096695
0.90284401,,0.91283858,297.4,297.2,here,12,en-us,299.096695
0.90284401,,0.53585505,297.5,297.4,but,12,en-us,299.096695
0.90284401,,0.87561274,297.9,297.5,not,12,en-us,299.096695
0.90284401,,0.91283858,298.0,297.9,the,12,en-us,299.096695
0.90284401,,0.75737423,298.7,298.0,yemenis,12,en-us,299.096695
0.79702485, yes I guess yeah that's one loves them is period and no Koreans first cuz we are here is actually a good point and well I'm not against it but um,0.91283858,357.2,357.0,yes,12,en-us,367.341093
0.79702485,,0.91283858,357.2,357.2,I,12,en-us,367.341093
0.79702485,,0.91283858,357.6,357.2,guess,12,en-us,367.341093
0.79702485,,0.91283858,358.3,358.1,yeah,12,en-us,367.341093
0.79702485,,0.91283858,358.5,358.3,that's,12,en-us,367.341093
0.79702485,,0.91283858,358.7,358.5,one,12,en-us,367.341093
0.79702485,,0.91283858,358.9,358.7,loves,12,en-us,367.341093
0.79702485,,0.91283858,359.0,358.9,them,12,en-us,367.341093
0.79702485,,0.91283858,359.2,359.0,is,12,en-us,367.341093
0.79702485,,0.91283858,359.6,359.2,period,12,en-us,367.341093
0.79702485,,0.91283858,360.3,359.6,and,12,en-us,367.341093
0.79702485,,0.91283858,360.7,360.5,no,12,en-us,367.341093
0.79702485,,0.87469047,361.0,360.7,Koreans,12,en-us,367.341093
0.79702485,,0.91283858,361.2,361.0,first,12,en-us,367.341093
0.79702485,,0.49098834,361.5,361.2,cuz,12,en-us,367.341093
0.79702485,,0.91283858,361.7,361.5,we,12,en-us,367.341093
0.79702485,,0.91283858,361.8,361.7,are,12,en-us,367.341093
0.79702485,,0.68213332,362.2,361.8,here,12,en-us,367.341093
0.79702485,,0.72154182,362.5,362.2,is,12,en-us,367.341093
0.79702485,,0.91283858,362.9,362.6,actually,12,en-us,367.341093
0.79702485,,0.47999728,363.0,362.9,a,12,en-us,367.341093
0.79702485,,0.59421873,363.2,363.0,good,12,en-us,367.341093
0.79702485,,0.6593557,363.5,363.2,point,12,en-us,367.341093
0.79702485,,0.6593557,363.9,363.5,and,12,en-us,367.341093
0.79702485,,0.91283858,365.1,365.0,well,12,en-us,367.341093
0.79702485,,0.71693248,365.2,365.1,I'm,12,en-us,367.341093
0.79702485,,0.58922589,365.4,365.2,not,12,en-us,367.341093
0.79702485,,0.91283858,365.9,365.4,against,12,en-us,367.341093
0.79702485,,0.63780642,366.0,365.9,it,12,en-us,367.341093
0.79702485,,0.58100116,366.4,366.0,but,12,en-us,367.341093
0.79702485,,0.58942711,366.7,366.4,um,12,en-us,367.341093
0.85147977, yes I guess yeah that's one of them is good and no Koreans first cuz we are here is actually a good point well I'm not against it but um,0.91283858,357.2,357.0,yes,12,en-us,367.401231
0.85147977,,0.91283858,357.3,357.2,I,12,en-us,367.401231
0.85147977,,0.91283858,357.6,357.3,guess,12,en-us,367.401231
0.85147977,,0.91283858,358.3,358.1,yeah,12,en-us,367.401231
0.85147977,,0.91283858,358.5,358.3,that's,12,en-us,367.401231
0.85147977,,0.91283858,358.7,358.5,one,12,en-us,367.401231
0.85147977,,0.91283858,358.8,358.7,of,12,en-us,367.401231
0.85147977,,0.91283858,359.0,358.8,them,12,en-us,367.401231
0.85147977,,0.91283858,359.2,359.0,is,12,en-us,367.401231
0.85147977,,0.91283858,359.6,359.2,good,12,en-us,367.401231
0.85147977,,0.91283858,360.3,359.6,and,12,en-us,367.401231
0.85147977,,0.79705483,360.7,360.5,no,12,en-us,367.401231
0.85147977,,0.91283858,361.0,360.7,Koreans,12,en-us,367.401231
0.85147977,,0.91283858,361.2,361.0,first,12,en-us,367.401231
0.85147977,,0.72415984,361.5,361.2,cuz,12,en-us,367.401231
0.85147977,,0.91283858,361.7,361.5,we,12,en-us,367.401231
0.85147977,,0.91283858,361.8,361.7,are,12,en-us,367.401231
0.85147977,,0.79568535,362.2,361.8,here,12,en-us,367.401231
0.85147977,,0.8393656,362.5,362.2,is,12,en-us,367.401231
0.85147977,,0.91283858,363.0,362.6,actually,12,en-us,367.401231
0.85147977,,0.7144981,363.0,363.0,a,12,en-us,367.401231
0.85147977,,0.72760707,363.2,363.0,good,12,en-us,367.401231
0.85147977,,0.72620404,363.9,363.2,point,12,en-us,367.401231
0.85147977,,0.91283858,365.1,365.0,well,12,en-us,367.401231
0.85147977,,0.81965625,365.2,365.1,I'm,12,en-us,367.401231
0.85147977,,0.77469689,365.4,365.2,not,12,en-us,367.401231
0.85147977,,0.91283858,365.9,365.4,against,12,en-us,367.401231
0.85147977,,0.74130553,366.0,365.9,it,12,en-us,367.401231
0.85147977,,0.72620404,366.4,366.0,but,12,en-us,367.401231
0.85147977,,0.72685939,366.8,366.4,um,12,en-us,367.401231
0.87106019, these days you know all over the world we're talking about globalism and like we're talking about how other races are living in other countries we already know that being a racist in America is a big issue and like it's just between whites and blacks and those were all occurring issues for the last century right and everyone in the world right now like I guess kind of agrees that being a racist is bad,0.91283858,369.1,368.8,these,12,en-us,398.551708
0.87106019,,0.91283858,369.6,369.1,days,12,en-us,398.551708
0.87106019,,0.91283858,369.7,369.6,you,12,en-us,398.551708
0.87106019,,0.91283858,370.1,369.7,know,12,en-us,398.551708
0.87106019,,0.91283858,370.5,370.1,all,12,en-us,398.551708
0.87106019,,0.91283858,370.7,370.5,over,12,en-us,398.551708
0.87106019,,0.91283858,370.8,370.7,the,12,en-us,398.551708
0.87106019,,0.91283858,371.2,370.8,world,12,en-us,398.551708
0.87106019,,0.91283858,371.3,371.2,we're,12,en-us,398.551708
0.87106019,,0.91283858,371.6,371.3,talking,12,en-us,398.551708
0.87106019,,0.91283858,371.7,371.6,about,12,en-us,398.551708
0.87106019,,0.91283858,372.5,371.7,globalism,12,en-us,398.551708
0.87106019,,0.91283858,372.8,372.5,and,12,en-us,398.551708
0.87106019,,0.91283858,373.2,372.8,like,12,en-us,398.551708
0.87106019,,0.91283858,373.5,373.2,we're,12,en-us,398.551708
0.87106019,,0.91283858,373.8,373.5,talking,12,en-us,398.551708
0.87106019,,0.91283858,374.0,373.8,about,12,en-us,398.551708
0.87106019,,0.91283858,374.1,374.0,how,12,en-us,398.551708
0.87106019,,0.91283858,374.6,374.1,other,12,en-us,398.551708
0.87106019,,0.91283858,375.3,374.6,races,12,en-us,398.551708
0.87106019,,0.91283858,375.6,375.3,are,12,en-us,398.551708
0.87106019,,0.91283858,376.2,375.6,living,12,en-us,398.551708
0.87106019,,0.91283858,376.7,376.2,in,12,en-us,398.551708
0.87106019,,0.91283858,376.9,376.7,other,12,en-us,398.551708
0.87106019,,0.91283858,377.5,376.9,countries,12,en-us,398.551708
0.87106019,,0.91283858,377.7,377.5,we,12,en-us,398.551708
0.87106019,,0.91283858,378.1,377.7,already,12,en-us,398.551708
0.87106019,,0.91283858,378.5,378.1,know,12,en-us,398.551708
0.87106019,,0.91283858,379.4,378.8,that,12,en-us,398.551708
0.87106019,,0.91283858,381.0,380.9,being,12,en-us,398.551708
0.87106019,,0.91283858,381.1,381.0,a,12,en-us,398.551708
0.87106019,,0.91283858,381.9,381.1,racist,12,en-us,398.551708
0.87106019,,0.91283858,382.0,381.9,in,12,en-us,398.551708
0.87106019,,0.72779393,382.4,382.0,America,12,en-us,398.551708
0.87106019,,0.91283858,382.6,382.4,is,12,en-us,398.551708
0.87106019,,0.80601883,382.7,382.6,a,12,en-us,398.551708
0.87106019,,0.91283858,382.9,382.7,big,12,en-us,398.551708
0.87106019,,0.76977718,383.3,382.9,issue,12,en-us,398.551708
0.87106019,,0.74173105,383.9,383.3,and,12,en-us,398.551708
0.87106019,,0.76239181,384.7,384.2,like,12,en-us,398.551708
0.87106019,,0.91283858,385.1,385.0,it's,12,en-us,398.551708
0.87106019,,0.78006142,385.3,385.1,just,12,en-us,398.551708
0.87106019,,0.84377962,385.6,385.3,between,12,en-us,398.551708
0.87106019,,0.91283858,385.9,385.6,whites,12,en-us,398.551708
0.87106019,,0.87205201,386.0,385.9,and,12,en-us,398.551708
0.87106019,,0.74173105,386.6,386.0,blacks,12,en-us,398.551708
0.87106019,,0.84829289,386.7,386.6,and,12,en-us,398.551708
0.87106019,,0.76227248,387.4,386.7,those,12,en-us,398.551708
0.87106019,,0.72779387,387.5,387.4,were,12,en-us,398.551708
0.87106019,,0.7622726,387.8,387.5,all,12,en-us,398.551708
0.87106019,,0.91283858,388.4,387.8,occurring,12,en-us,398.551708
0.87106019,,0.91283858,389.1,388.4,issues,12,en-us,398.551708
0.87106019,,0.8870163,389.8,389.4,for,12,en-us,398.551708
0.87106019,,0.91283858,389.9,389.8,the,12,en-us,398.551708
0.87106019,,0.73470396,390.5,389.9,last,12,en-us,398.551708
0.87106019,,0.82325381,391.1,390.7,century,12,en-us,398.551708
0.87106019,,0.86395437,391.5,391.1,right,12,en-us,398.551708
0.87106019,,0.90457672,393.3,393.0,and,12,en-us,398.551708
0.87106019,,0.91283858,393.8,393.4,everyone,12,en-us,398.551708
0.87106019,,0.91283858,393.9,393.8,in,12,en-us,398.551708
0.87106019,,0.8972159,394.0,393.9,the,12,en-us,398.551708
0.87106019,,0.75265771,394.4,394.0,world,12,en-us,398.551708
0.87106019,,0.91283858,394.6,394.4,right,12,en-us,398.551708
0.87106019,,0.75845778,394.9,394.6,now,12,en-us,398.551708
0.87106019,,0.91283858,395.1,394.9,like,12,en-us,398.551708
0.87106019,,0.80601883,395.2,395.1,I,12,en-us,398.551708
0.87106019,,0.91240853,395.8,395.2,guess,12,en-us,398.551708
0.87106019,,0.91283858,396.7,396.5,kind,12,en-us,398.551708
0.87106019,,0.76227254,396.8,396.7,of,12,en-us,398.551708
0.87106019,,0.88935637,397.3,396.8,agrees,12,en-us,398.551708
0.87106019,,0.72779387,397.5,397.3,that,12,en-us,398.551708
0.87106019,,0.91283858,397.7,397.5,being,12,en-us,398.551708
0.87106019,,0.80601883,397.7,397.7,a,12,en-us,398.551708
0.87106019,,0.91283858,398.1,397.7,racist,12,en-us,398.551708
0.87106019,,0.91283858,398.2,398.1,is,12,en-us,398.551708
0.87106019,,0.7126683,398.3,398.2,bad,12,en-us,398.551708
0.83780146, these days you know all over the world we're talking about globalism and like we're talking about how other races are living in other countries we already know that being a racist in America is a big issue and like it's just between whites and blacks and those were all occurring issues for the last century right and everyone in the world right now like I guess kind of agrees that being a racist is bad,0.91283858,369.1,368.8,these,12,en-us,398.561728
0.83780146,,0.91283858,369.6,369.1,days,12,en-us,398.561728
0.83780146,,0.91283858,369.7,369.6,you,12,en-us,398.561728
0.83780146,,0.91283858,370.1,369.7,know,12,en-us,398.561728
0.83780146,,0.91283858,370.5,370.1,all,12,en-us,398.561728
0.83780146,,0.91283858,370.7,370.5,over,12,en-us,398.561728
0.83780146,,0.91283858,370.8,370.7,the,12,en-us,398.561728
0.83780146,,0.91283858,371.2,370.8,world,12,en-us,398.561728
0.83780146,,0.91283858,371.3,371.2,we're,12,en-us,398.561728
0.83780146,,0.91283858,371.5,371.3,talking,12,en-us,398.561728
0.83780146,,0.91283858,371.7,371.5,about,12,en-us,398.561728
0.83780146,,0.91283858,372.5,371.7,globalism,12,en-us,398.561728
0.83780146,,0.91283858,372.8,372.5,and,12,en-us,398.561728
0.83780146,,0.91283858,373.2,372.8,like,12,en-us,398.561728
0.83780146,,0.91283858,373.5,373.2,we're,12,en-us,398.561728
0.83780146,,0.91283858,373.8,373.5,talking,12,en-us,398.561728
0.83780146,,0.91283858,374.0,373.8,about,12,en-us,398.561728
0.83780146,,0.91283858,374.1,374.0,how,12,en-us,398.561728
0.83780146,,0.91283858,374.6,374.1,other,12,en-us,398.561728
0.83780146,,0.91283858,375.3,374.7,races,12,en-us,398.561728
0.83780146,,0.91283858,375.6,375.3,are,12,en-us,398.561728
0.83780146,,0.91283858,376.2,375.6,living,12,en-us,398.561728
0.83780146,,0.91283858,376.7,376.3,in,12,en-us,398.561728
0.83780146,,0.91283858,376.9,376.7,other,12,en-us,398.561728
0.83780146,,0.91283858,377.4,376.9,countries,12,en-us,398.561728
0.83780146,,0.91283858,377.7,377.4,we,12,en-us,398.561728
0.83780146,,0.91283858,378.1,377.7,already,12,en-us,398.561728
0.83780146,,0.91283858,378.5,378.1,know,12,en-us,398.561728
0.83780146,,0.91283858,379.5,378.8,that,12,en-us,398.561728
0.83780146,,0.91283858,381.0,380.9,being,12,en-us,398.561728
0.83780146,,0.91283858,381.1,381.0,a,12,en-us,398.561728
0.83780146,,0.91283858,381.9,381.1,racist,12,en-us,398.561728
0.83780146,,0.91283858,382.0,381.9,in,12,en-us,398.561728
0.83780146,,0.74322611,382.5,382.0,America,12,en-us,398.561728
0.83780146,,0.71848828,382.6,382.5,is,12,en-us,398.561728
0.83780146,,0.66577321,382.6,382.6,a,12,en-us,398.561728
0.83780146,,0.7872147,382.9,382.6,big,12,en-us,398.561728
0.83780146,,0.70635813,383.3,382.9,issue,12,en-us,398.561728
0.83780146,,0.70849127,383.9,383.3,and,12,en-us,398.561728
0.83780146,,0.72165203,384.6,384.2,like,12,en-us,398.561728
0.83780146,,0.91283858,385.1,385.0,it's,12,en-us,398.561728
0.83780146,,0.72375125,385.3,385.1,just,12,en-us,398.561728
0.83780146,,0.72894907,385.5,385.3,between,12,en-us,398.561728
0.83780146,,0.91283858,385.9,385.5,whites,12,en-us,398.561728
0.83780146,,0.72561258,386.0,385.9,and,12,en-us,398.561728
0.83780146,,0.69437802,386.6,386.0,blacks,12,en-us,398.561728
0.83780146,,0.73926026,386.7,386.6,and,12,en-us,398.561728
0.83780146,,0.714872,387.3,386.7,those,12,en-us,398.561728
0.83780146,,0.64072323,387.6,387.3,were,12,en-us,398.561728
0.83780146,,0.71590763,387.8,387.6,all,12,en-us,398.561728
0.83780146,,0.91283858,388.5,387.8,occurring,12,en-us,398.561728
0.83780146,,0.82378626,389.1,388.5,issues,12,en-us,398.561728
0.83780146,,0.76479477,389.8,389.4,for,12,en-us,398.561728
0.83780146,,0.91283858,390.0,389.8,the,12,en-us,398.561728
0.83780146,,0.66656333,390.5,390.0,last,12,en-us,398.561728
0.83780146,,0.73108166,391.0,390.6,century,12,en-us,398.561728
0.83780146,,0.77783418,391.4,391.0,right,12,en-us,398.561728
0.83780146,,0.78825176,393.3,393.0,and,12,en-us,398.561728
0.83780146,,0.91283858,393.8,393.4,everyone,12,en-us,398.561728
0.83780146,,0.90451866,393.9,393.8,in,12,en-us,398.561728
0.83780146,,0.76931494,394.0,393.9,the,12,en-us,398.561728
0.83780146,,0.69455481,394.4,394.0,world,12,en-us,398.561728
0.83780146,,0.86805928,394.6,394.4,right,12,en-us,398.561728
0.83780146,,0.70061535,394.9,394.6,now,12,en-us,398.561728
0.83780146,,0.91283858,395.1,394.9,like,12,en-us,398.561728
0.83780146,,0.74610722,395.2,395.1,I,12,en-us,398.561728
0.83780146,,0.82378626,395.8,395.2,guess,12,en-us,398.561728
0.83780146,,0.91283858,396.7,396.5,kind,12,en-us,398.561728
0.83780146,,0.70461726,396.8,396.7,of,12,en-us,398.561728
0.83780146,,0.74610722,397.3,396.8,agrees,12,en-us,398.561728
0.83780146,,0.72872096,397.5,397.3,that,12,en-us,398.561728
0.83780146,,0.91283858,397.7,397.5,being,12,en-us,398.561728
0.83780146,,0.72196126,397.7,397.7,a,12,en-us,398.561728
0.83780146,,0.91283858,398.1,397.7,racist,12,en-us,398.561728
0.83780146,,0.91283858,398.2,398.1,is,12,en-us,398.561728
0.83780146,,0.72551364,398.4,398.2,bad,12,en-us,398.561728
0.82700509, but isn't that basically what we're trying to were really doing here in Korea being a racist rejecting the other culture without knowing anything about them calling them terrorists rapists and stuff like that I lived in Saudi Arabia for two years and come on that's one of the biggest countries for you know as long as people and over there those people were really nice and I've loved like I didn't get to know their culture or anything like that but if you don't,0.91283858,399.3,398.9,but,12,en-us,426.063953
0.82700509,,0.91283858,399.6,399.3,isn't,12,en-us,426.063953
0.82700509,,0.91283858,399.9,399.6,that,12,en-us,426.063953
0.82700509,,0.91283858,400.2,399.9,basically,12,en-us,426.063953
0.82700509,,0.91283858,400.4,400.2,what,12,en-us,426.063953
0.82700509,,0.91283858,400.5,400.4,we're,12,en-us,426.063953
0.82700509,,0.91283858,400.7,400.5,trying,12,en-us,426.063953
0.82700509,,0.91283858,400.8,400.7,to,12,en-us,426.063953
0.82700509,,0.91283858,401.3,400.8,were,12,en-us,426.063953
0.82700509,,0.91283858,401.9,401.6,really,12,en-us,426.063953
0.82700509,,0.91283858,402.1,401.9,doing,12,en-us,426.063953
0.82700509,,0.73676205,402.4,402.1,here,12,en-us,426.063953
0.82700509,,0.91283858,402.5,402.4,in,12,en-us,426.063953
0.82700509,,0.74673146,403.2,402.5,Korea,12,en-us,426.063953
0.82700509,,0.91283858,403.4,403.2,being,12,en-us,426.063953
0.82700509,,0.91283858,403.5,403.4,a,12,en-us,426.063953
0.82700509,,0.75230181,404.3,403.5,racist,12,en-us,426.063953
0.82700509,,0.89864779,405.2,404.5,rejecting,12,en-us,426.063953
0.82700509,,0.85148221,405.3,405.2,the,12,en-us,426.063953
0.82700509,,0.91283858,405.5,405.3,other,12,en-us,426.063953
0.82700509,,0.88462251,406.1,405.5,culture,12,en-us,426.063953
0.82700509,,0.87435853,406.5,406.1,without,12,en-us,426.063953
0.82700509,,0.91283858,406.8,406.5,knowing,12,en-us,426.063953
0.82700509,,0.87435853,407.2,406.8,anything,12,en-us,426.063953
0.82700509,,0.71637934,407.5,407.2,about,12,en-us,426.063953
0.82700509,,0.91283858,407.7,407.5,them,12,en-us,426.063953
0.82700509,,0.91113967,408.0,407.7,calling,12,en-us,426.063953
0.82700509,,0.72837895,408.2,408.0,them,12,en-us,426.063953
0.82700509,,0.91283858,409.0,408.2,terrorists,12,en-us,426.063953
0.82700509,,0.72744018,410.2,409.3,rapists,12,en-us,426.063953
0.82700509,,0.85148221,410.4,410.2,and,12,en-us,426.063953
0.82700509,,0.91283858,410.6,410.4,stuff,12,en-us,426.063953
0.82700509,,0.85148221,410.7,410.6,like,12,en-us,426.063953
0.82700509,,0.70561898,411.2,410.7,that,12,en-us,426.063953
0.82700509,,0.70561898,411.3,411.3,I,12,en-us,426.063953
0.82700509,,0.83439225,411.5,411.3,lived,12,en-us,426.063953
0.82700509,,0.81085801,411.6,411.5,in,12,en-us,426.063953
0.82700509,,0.91113967,411.9,411.6,Saudi,12,en-us,426.063953
0.82700509,,0.70682627,412.4,411.9,Arabia,12,en-us,426.063953
0.82700509,,0.74875957,412.5,412.4,for,12,en-us,426.063953
0.82700509,,0.91283858,412.7,412.5,two,12,en-us,426.063953
0.82700509,,0.91283858,413.1,412.7,years,12,en-us,426.063953
0.82700509,,0.72030693,413.6,413.1,and,12,en-us,426.063953
0.82700509,,0.91283858,414.0,413.8,come,12,en-us,426.063953
0.82700509,,0.81085801,414.1,414.0,on,12,en-us,426.063953
0.82700509,,0.71321589,414.5,414.1,that's,12,en-us,426.063953
0.82700509,,0.91283858,414.7,414.5,one,12,en-us,426.063953
0.82700509,,0.76386589,414.8,414.7,of,12,en-us,426.063953
0.82700509,,0.76386589,414.9,414.8,the,12,en-us,426.063953
0.82700509,,0.7235533,415.4,414.9,biggest,12,en-us,426.063953
0.82700509,,0.88879353,415.8,415.4,countries,12,en-us,426.063953
0.82700509,,0.73998493,416.3,415.8,for,12,en-us,426.063953
0.82700509,,0.91283858,416.4,416.3,you,12,en-us,426.063953
0.82700509,,0.72589964,416.7,416.4,know,12,en-us,426.063953
0.82700509,,0.71921962,417.2,416.7,as,12,en-us,426.063953
0.82700509,,0.91283858,417.3,417.2,long,12,en-us,426.063953
0.82700509,,0.91283858,417.4,417.3,as,12,en-us,426.063953
0.82700509,,0.7235533,417.9,417.4,people,12,en-us,426.063953
0.82700509,,0.72014403,418.9,418.3,and,12,en-us,426.063953
0.82700509,,0.8963294,420.0,419.7,over,12,en-us,426.063953
0.82700509,,0.91283858,420.2,420.0,there,12,en-us,426.063953
0.82700509,,0.91283858,420.4,420.2,those,12,en-us,426.063953
0.82700509,,0.70896542,420.6,420.4,people,12,en-us,426.063953
0.82700509,,0.72837895,420.9,420.6,were,12,en-us,426.063953
0.82700509,,0.68428832,421.3,421.0,really,12,en-us,426.063953
0.82700509,,0.76386583,421.6,421.3,nice,12,en-us,426.063953
0.82700509,,0.71790022,421.7,421.6,and,12,en-us,426.063953
0.82700509,,0.72066271,421.8,421.7,I've,12,en-us,426.063953
0.82700509,,0.72423989,422.1,421.8,loved,12,en-us,426.063953
0.82700509,,0.76827586,422.4,422.1,like,12,en-us,426.063953
0.82700509,,0.91283858,422.4,422.4,I,12,en-us,426.063953
0.82700509,,0.90579027,422.8,422.4,didn't,12,en-us,426.063953
0.82700509,,0.83446145,423.0,422.8,get,12,en-us,426.063953
0.82700509,,0.7638945,423.1,423.0,to,12,en-us,426.063953
0.82700509,,0.72657341,423.3,423.1,know,12,en-us,426.063953
0.82700509,,0.91283858,423.4,423.3,their,12,en-us,426.063953
0.82700509,,0.66087025,423.8,423.4,culture,12,en-us,426.063953
0.82700509,,0.72657341,423.9,423.8,or,12,en-us,426.063953
0.82700509,,0.81760126,424.3,423.9,anything,12,en-us,426.063953
0.82700509,,0.83446145,424.5,424.3,like,12,en-us,426.063953
0.82700509,,0.71923399,424.6,424.5,that,12,en-us,426.063953
0.82700509,,0.83446145,424.8,424.6,but,12,en-us,426.063953
0.82700509,,0.91283858,425.0,424.8,if,12,en-us,426.063953
0.82700509,,0.91283858,425.1,425.0,you,12,en-us,426.063953
0.82700509,,0.70573682,425.7,425.1,don't,12,en-us,426.063953
0.76187181, but isn't that basically what we're trying to prove you're really doing here Korea being a racist of rejecting the other culture without knowing anything about them calling them terrorists rapists and stuff like that I lived in Saudi Arabia for two years and come on that's one of the biggest countries for you know as long as people and over there those people were really nice I've loved like I didn't get to know their culture or anything like that but if you don't do anything no weird over there,0.91283858,399.3,398.9,but,12,en-us,428.539551
0.76187181,,0.91283858,399.6,399.3,isn't,12,en-us,428.539551
0.76187181,,0.91283858,399.8,399.6,that,12,en-us,428.539551
0.76187181,,0.91283858,400.2,399.8,basically,12,en-us,428.539551
0.76187181,,0.91283858,400.4,400.2,what,12,en-us,428.539551
0.76187181,,0.91283858,400.5,400.4,we're,12,en-us,428.539551
0.76187181,,0.91283858,400.7,400.5,trying,12,en-us,428.539551
0.76187181,,0.91283858,400.8,400.7,to,12,en-us,428.539551
0.76187181,,0.91283858,401.1,400.8,prove,12,en-us,428.539551
0.76187181,,0.91283858,401.3,401.1,you're,12,en-us,428.539551
0.76187181,,0.91283858,401.9,401.6,really,12,en-us,428.539551
0.76187181,,0.91283858,402.2,401.9,doing,12,en-us,428.539551
0.76187181,,0.91283858,402.5,402.2,here,12,en-us,428.539551
0.76187181,,0.70171595,403.1,402.5,Korea,12,en-us,428.539551
0.76187181,,0.8120079,403.4,403.2,being,12,en-us,428.539551
0.76187181,,0.91283858,403.5,403.4,a,12,en-us,428.539551
