results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.89703178,,0.73559022,209.800s,209.300s,citizen,1,en-us,218.103450s
0.89703178,,0.88343602,210.200s,209.800s,that,1,en-us,218.103450s
0.89703178,,0.85869282,210.900s,210.500s,want,1,en-us,218.103450s
0.89703178,,0.79807329,211.400s,210.900s,to,1,en-us,218.103450s
0.89703178,,0.91051292,211.900s,211.600s,come,1,en-us,218.103450s
0.89703178,,0.87490582,212.200s,211.900s,into,1,en-us,218.103450s
0.89703178,,0.91283858,212.800s,212.200s,Korean,1,en-us,218.103450s
0.89703178,,0.91283858,213.200s,212.900s,have,1,en-us,218.103450s
0.89703178,,0.90432912,213.300s,213.200s,to,1,en-us,218.103450s
0.89703178,,0.91283858,213.500s,213.300s,get,1,en-us,218.103450s
0.89703178,,0.91283858,213.700s,213.500s,some,1,en-us,218.103450s
0.89703178,,0.91283858,214.300s,213.700s,result,1,en-us,218.103450s
0.89703178,,0.77031446,215s,214.400s,before,1,en-us,218.103450s
0.89703178,,0.87797582,216.600s,216.100s,but,1,en-us,218.103450s
0.89703178,,0.81301302,217.200s,216.800s,so,1,en-us,218.103450s
0.89703178,,0.91283858,217.300s,217.200s,I,1,en-us,218.103450s
0.89703178,,0.79844368,217.600s,217.300s,think,1,en-us,218.103450s
0.89703178,,0.8120032,217.900s,217.600s,this,1,en-us,218.103450s
0.72600955, Ian have to get some result before but so I think this this is a liar easiest way for now to deal with this problem and about the signal for beer that you rest I think this studying that if Korean want to be in the Lea Archery internationalized Country or developed country we have or the government have,0.91283858,212.900s,212.600s,Ian,2,en-us,242.618916s
0.72600955,,0.91283858,213.200s,213s,have,2,en-us,242.618916s
0.72600955,,0.91283858,213.300s,213.200s,to,2,en-us,242.618916s
0.72600955,,0.91283858,213.500s,213.300s,get,2,en-us,242.618916s
0.72600955,,0.91283858,213.700s,213.500s,some,2,en-us,242.618916s
0.72600955,,0.4043549,214.300s,213.700s,result,2,en-us,242.618916s
0.72600955,,0.69471347,215.100s,214.400s,before,2,en-us,242.618916s
0.72600955,,0.70138049,216.600s,216.100s,but,2,en-us,242.618916s
0.72600955,,0.62145072,217.200s,216.800s,so,2,en-us,242.618916s
0.72600955,,0.69230628,217.300s,217.200s,I,2,en-us,242.618916s
0.72600955,,0.64395285,217.600s,217.300s,think,2,en-us,242.618916s
0.72600955,,0.91283858,218.100s,217.600s,this,2,en-us,242.618916s
0.72600955,,0.71866667,218.600s,218.400s,this,2,en-us,242.618916s
0.72600955,,0.7228688,218.900s,218.600s,is,2,en-us,242.618916s
0.72600955,,0.46216092,219.300s,218.900s,a,2,en-us,242.618916s
0.72600955,,0.66950238,220.200s,219.600s,liar,2,en-us,242.618916s
0.72600955,,0.80309922,220.700s,220.200s,easiest,2,en-us,242.618916s
0.72600955,,0.64587349,221s,220.700s,way,2,en-us,242.618916s
0.72600955,,0.66950256,221.200s,221s,for,2,en-us,242.618916s
0.72600955,,0.61801714,221.500s,221.200s,now,2,en-us,242.618916s
0.72600955,,0.61801696,222.100s,221.500s,to,2,en-us,242.618916s
0.72600955,,0.79208773,223s,222.700s,deal,2,en-us,242.618916s
0.72600955,,0.7261647,223.300s,223s,with,2,en-us,242.618916s
0.72600955,,0.69698817,223.500s,223.300s,this,2,en-us,242.618916s
0.72600955,,0.58706462,224.200s,223.500s,problem,2,en-us,242.618916s
0.72600955,,0.42802811,225.400s,224.700s,and,2,en-us,242.618916s
0.72600955,,0.91283858,225.900s,225.700s,about,2,en-us,242.618916s
0.72600955,,0.91283858,226.100s,225.900s,the,2,en-us,242.618916s
0.72600955,,0.84556013,226.500s,226.100s,signal,2,en-us,242.618916s
0.72600955,,0.73689586,226.600s,226.500s,for,2,en-us,242.618916s
0.72600955,,0.67891735,227.300s,226.600s,beer,2,en-us,242.618916s
0.72600955,,0.81463492,228.400s,228.100s,that,2,en-us,242.618916s
0.72600955,,0.44218606,229s,228.400s,you,2,en-us,242.618916s
0.72600955,,0.71866661,229.600s,229s,rest,2,en-us,242.618916s
0.72600955,,0.66950256,230.400s,230.200s,I,2,en-us,242.618916s
0.72600955,,0.91283858,230.700s,230.400s,think,2,en-us,242.618916s
0.72600955,,0.64180005,231.100s,230.700s,this,2,en-us,242.618916s
0.72600955,,0.77237475,231.800s,231.300s,studying,2,en-us,242.618916s
0.72600955,,0.55806756,232.300s,231.800s,that,2,en-us,242.618916s
0.72600955,,0.60229945,232.800s,232.300s,if,2,en-us,242.618916s
0.72600955,,0.88913316,233.900s,233.400s,Korean,2,en-us,242.618916s
0.72600955,,0.91283858,234.300s,233.900s,want,2,en-us,242.618916s
0.72600955,,0.7261647,234.400s,234.300s,to,2,en-us,242.618916s
0.72600955,,0.70577276,234.700s,234.400s,be,2,en-us,242.618916s
0.72600955,,0.63817412,235.100s,234.700s,in,2,en-us,242.618916s
0.72600955,,0.91283858,235.400s,235.200s,the,2,en-us,242.618916s
0.72600955,,0.61801714,235.700s,235.400s,Lea,2,en-us,242.618916s
0.72600955,,0.91283858,236.200s,235.700s,Archery,2,en-us,242.618916s
0.72600955,,0.88913316,237.300s,236.200s,internationalized,2,en-us,242.618916s
0.72600955,,0.43226424,237.900s,237.300s,Country,2,en-us,242.618916s
0.72600955,,0.91283858,238.100s,238s,or,2,en-us,242.618916s
0.72600955,,0.84556013,238.500s,238.100s,developed,2,en-us,242.618916s
0.72600955,,0.66950238,239.100s,238.500s,country,2,en-us,242.618916s
0.72600955,,0.64180005,240.100s,239.800s,we,2,en-us,242.618916s
0.72600955,,0.7228688,240.700s,240.100s,have,2,en-us,242.618916s
0.72600955,,0.64700872,241.200s,240.700s,or,2,en-us,242.618916s
0.72600955,,0.56282371,241.500s,241.300s,the,2,en-us,242.618916s
0.72600955,,0.66950238,242.200s,241.600s,government,2,en-us,242.618916s
0.72600955,,0.91283858,242.400s,242.200s,have,2,en-us,242.618916s
0.8861838, this is a slider easiest way for now to deal with this problem and about the signal for beer that you rest I think this stating that if Korean want to be in the Lea Archery internationalized Country or developed country we have or the government's have to educate the currency teaching people how to living in a globalization work,0.91283858,218.600s,218.300s,this,1,en-us,247.900865s
0.8861838,,0.91283858,218.800s,218.600s,is,1,en-us,247.900865s
0.8861838,,0.91283858,219.300s,218.800s,a,1,en-us,247.900865s
0.8861838,,0.91283858,220.100s,219.400s,slider,1,en-us,247.900865s
0.8861838,,0.91283858,220.600s,220.200s,easiest,1,en-us,247.900865s
0.8861838,,0.91283858,220.900s,220.600s,way,1,en-us,247.900865s
0.8861838,,0.91283858,221.100s,220.900s,for,1,en-us,247.900865s
0.8861838,,0.91283858,221.400s,221.100s,now,1,en-us,247.900865s
0.8861838,,0.91283858,222.100s,221.400s,to,1,en-us,247.900865s
0.8861838,,0.91283858,222.900s,222.600s,deal,1,en-us,247.900865s
0.8861838,,0.91283858,223.200s,222.900s,with,1,en-us,247.900865s
0.8861838,,0.91283858,223.500s,223.200s,this,1,en-us,247.900865s
0.8861838,,0.91283858,224.200s,223.500s,problem,1,en-us,247.900865s
0.8861838,,0.91283858,225.300s,224.700s,and,1,en-us,247.900865s
0.8861838,,0.91283858,225.900s,225.600s,about,1,en-us,247.900865s
0.8861838,,0.91283858,226s,225.900s,the,1,en-us,247.900865s
0.8861838,,0.91283858,226.400s,226s,signal,1,en-us,247.900865s
0.8861838,,0.91283858,226.600s,226.400s,for,1,en-us,247.900865s
0.8861838,,0.91283858,227.200s,226.600s,beer,1,en-us,247.900865s
0.8861838,,0.91283858,228.400s,228s,that,1,en-us,247.900865s
0.8861838,,0.91283858,228.900s,228.400s,you,1,en-us,247.900865s
0.8861838,,0.91283858,229.500s,228.900s,rest,1,en-us,247.900865s
0.8861838,,0.91283858,230.300s,230.100s,I,1,en-us,247.900865s
0.8861838,,0.91283858,230.700s,230.300s,think,1,en-us,247.900865s
0.8861838,,0.91283858,231s,230.700s,this,1,en-us,247.900865s
0.8861838,,0.91283858,231.800s,231.200s,stating,1,en-us,247.900865s
0.8861838,,0.91283858,232.200s,231.800s,that,1,en-us,247.900865s
0.8861838,,0.91283858,232.700s,232.300s,if,1,en-us,247.900865s
0.8861838,,0.91283858,233.900s,233.300s,Korean,1,en-us,247.900865s
0.8861838,,0.91283858,234.200s,233.900s,want,1,en-us,247.900865s
0.8861838,,0.91283858,234.300s,234.200s,to,1,en-us,247.900865s
0.8861838,,0.91283858,234.600s,234.300s,be,1,en-us,247.900865s
0.8861838,,0.91283858,235s,234.600s,in,1,en-us,247.900865s
0.8861838,,0.91283858,235.300s,235.100s,the,1,en-us,247.900865s
0.8861838,,0.91283858,235.600s,235.300s,Lea,1,en-us,247.900865s
0.8861838,,0.91283858,236.100s,235.600s,Archery,1,en-us,247.900865s
0.8861838,,0.91283858,237.300s,236.100s,internationalized,1,en-us,247.900865s
0.8861838,,0.91283858,237.900s,237.300s,Country,1,en-us,247.900865s
0.8861838,,0.91283858,238.100s,237.900s,or,1,en-us,247.900865s
0.8861838,,0.91283858,238.400s,238.100s,developed,1,en-us,247.900865s
0.8861838,,0.91283858,239s,238.400s,country,1,en-us,247.900865s
0.8861838,,0.91283858,240s,239.700s,we,1,en-us,247.900865s
0.8861838,,0.91283858,240.600s,240s,have,1,en-us,247.900865s
0.8861838,,0.91283858,241.200s,240.600s,or,1,en-us,247.900865s
0.8861838,,0.72906774,241.500s,241.200s,the,1,en-us,247.900865s
0.8861838,,0.72826958,242.100s,241.500s,government's,1,en-us,247.900865s
0.8861838,,0.91283858,242.400s,242.100s,have,1,en-us,247.900865s
0.8861838,,0.91283858,242.500s,242.400s,to,1,en-us,247.900865s
0.8861838,,0.79639423,243s,242.500s,educate,1,en-us,247.900865s
0.8861838,,0.71440136,243.400s,243s,the,1,en-us,247.900865s
0.8861838,,0.91283858,243.900s,243.500s,currency,1,en-us,247.900865s
0.8861838,,0.91283858,244.200s,243.900s,teaching,1,en-us,247.900865s
0.8861838,,0.73535389,244.700s,244.200s,people,1,en-us,247.900865s
0.8861838,,0.77017117,245s,244.700s,how,1,en-us,247.900865s
0.8861838,,0.72071189,245.300s,245s,to,1,en-us,247.900865s
0.8861838,,0.8380717,245.900s,245.300s,living,1,en-us,247.900865s
0.8861838,,0.91283858,246.300s,246.100s,in,1,en-us,247.900865s
0.8861838,,0.91283858,246.300s,246.300s,a,1,en-us,247.900865s
0.8861838,,0.76761067,247.100s,246.300s,globalization,1,en-us,247.900865s
0.8861838,,0.72906238,247.600s,247.100s,work,1,en-us,247.900865s
0.74775738, the characters currency to seven people how to living in a globalization work,0.91283858,242.700s,242.700s,the,2,en-us,247.910888s
0.74775738,,0.91283858,243.500s,242.700s,characters,2,en-us,247.910888s
0.74775738,,0.91283858,243.900s,243.500s,currency,2,en-us,247.910888s
0.74775738,,0.67716593,244s,243.900s,to,2,en-us,247.910888s
0.74775738,,0.4849295,244.200s,244s,seven,2,en-us,247.910888s
0.74775738,,0.63297325,244.700s,244.200s,people,2,en-us,247.910888s
0.74775738,,0.70890433,245s,244.700s,how,2,en-us,247.910888s
0.74775738,,0.56794274,245.300s,245s,to,2,en-us,247.910888s
0.74775738,,0.72532189,245.900s,245.300s,living,2,en-us,247.910888s
0.74775738,,0.91283858,246.300s,246.100s,in,2,en-us,247.910888s
0.74775738,,0.91283858,246.300s,246.300s,a,2,en-us,247.910888s
0.74775738,,0.70601994,247.100s,246.300s,globalization,2,en-us,247.910888s
0.74775738,,0.65339518,247.500s,247.100s,work,2,en-us,247.910888s
0.91283858, okay so,0.91283858,251.400s,250.800s,okay,1,en-us,252.340911s
0.91283858,,0.91283858,252s,251.400s,so,1,en-us,252.340911s
0.91283858, okay so,0.91283858,251.300s,250.700s,okay,2,en-us,252.381002s
0.91283858,,0.91283858,252s,251.300s,so,2,en-us,252.381002s
0.75607157, I just put at this right Arisa topics now first it's like you say Korean government has put the human to the result list but it's like if you have like another countries or like Outsider just do like this again so it's just like,0.91283858,253.400s,253.300s,I,1,en-us,276.756149s
0.75607157,,0.91283858,253.700s,253.400s,just,1,en-us,276.756149s
0.75607157,,0.91283858,254.200s,253.700s,put,1,en-us,276.756149s
0.75607157,,0.62680346,255.500s,254.200s,at,1,en-us,276.756149s
0.75607157,,0.75490105,255.700s,255.500s,this,1,en-us,276.756149s
0.75607157,,0.70523727,256s,255.700s,right,1,en-us,276.756149s
0.75607157,,0.71192849,257s,256s,Arisa,1,en-us,276.756149s
0.75607157,,0.91283858,258.400s,257.800s,topics,1,en-us,276.756149s
0.75607157,,0.71959502,258.700s,258.400s,now,1,en-us,276.756149s
0.75607157,,0.91283858,259.200s,258.700s,first,1,en-us,276.756149s
0.75607157,,0.69856268,259.400s,259.200s,it's,1,en-us,276.756149s
0.75607157,,0.60319585,259.900s,259.400s,like,1,en-us,276.756149s
0.75607157,,0.91283858,260.500s,260.300s,you,1,en-us,276.756149s
0.75607157,,0.63346303,261.300s,260.500s,say,1,en-us,276.756149s
0.75607157,,0.69525015,262.600s,261.900s,Korean,1,en-us,276.756149s
0.75607157,,0.70522356,263.200s,262.600s,government,1,en-us,276.756149s
0.75607157,,0.64252144,263.300s,263.200s,has,1,en-us,276.756149s
0.75607157,,0.79948372,263.500s,263.300s,put,1,en-us,276.756149s
0.75607157,,0.91283858,263.600s,263.500s,the,1,en-us,276.756149s
0.75607157,,0.64872384,264s,263.600s,human,1,en-us,276.756149s
0.75607157,,0.91283858,264.100s,264s,to,1,en-us,276.756149s
0.75607157,,0.69135088,264.200s,264.100s,the,1,en-us,276.756149s
0.75607157,,0.91283858,264.600s,264.200s,result,1,en-us,276.756149s
0.75607157,,0.55178934,265s,264.600s,list,1,en-us,276.756149s
0.75607157,,0.71834511,266.500s,265.900s,but,1,en-us,276.756149s
0.75607157,,0.91283858,267s,266.800s,it's,1,en-us,276.756149s
0.75607157,,0.70537639,267.400s,267s,like,1,en-us,276.756149s
0.75607157,,0.84870219,268.200s,267.900s,if,1,en-us,276.756149s
0.75607157,,0.75553185,268.600s,268.200s,you,1,en-us,276.756149s
0.75607157,,0.72388792,269.200s,268.600s,have,1,en-us,276.756149s
0.75607157,,0.56013578,270.100s,269.600s,like,1,en-us,276.756149s
0.75607157,,0.75553185,270.400s,270.100s,another,1,en-us,276.756149s
0.75607157,,0.91283858,271s,270.400s,countries,1,en-us,276.756149s
0.75607157,,0.75289273,271.500s,271s,or,1,en-us,276.756149s
0.75607157,,0.72142053,271.900s,271.500s,like,1,en-us,276.756149s
0.75607157,,0.72363734,272.700s,271.900s,Outsider,1,en-us,276.756149s
0.75607157,,0.58002061,273.600s,273.200s,just,1,en-us,276.756149s
0.75607157,,0.91283858,274.200s,274s,do,1,en-us,276.756149s
0.75607157,,0.76247591,274.400s,274.200s,like,1,en-us,276.756149s
0.75607157,,0.7278685,274.600s,274.400s,this,1,en-us,276.756149s
0.75607157,,0.58700478,275s,274.600s,again,1,en-us,276.756149s
0.75607157,,0.71834511,275.300s,275s,so,1,en-us,276.756149s
0.75607157,,0.91283858,275.600s,275.300s,it's,1,en-us,276.756149s
0.75607157,,0.71028042,275.900s,275.600s,just,1,en-us,276.756149s
0.75607157,,0.61683387,276.300s,275.900s,like,1,en-us,276.756149s
0.77855194, I just put the SS right away sir topics now first it's like you say Korean government has put the human to the result list but it's like if you have like another country's or like a cider just do like this again so it's just like,0.91283858,253.400s,253.300s,I,2,en-us,276.826309s
0.77855194,,0.91283858,253.700s,253.400s,just,2,en-us,276.826309s
0.77855194,,0.91283858,254.100s,253.700s,put,2,en-us,276.826309s
0.77855194,,0.91283858,254.300s,254.100s,the,2,en-us,276.826309s
0.77855194,,0.7278437,255.800s,255.500s,SS,2,en-us,276.826309s
0.77855194,,0.91283858,256s,255.800s,right,2,en-us,276.826309s
0.77855194,,0.90055525,256.300s,256s,away,2,en-us,276.826309s
0.77855194,,0.77305496,256.900s,256.300s,sir,2,en-us,276.826309s
0.77855194,,0.91283858,258.400s,257.800s,topics,2,en-us,276.826309s
0.77855194,,0.82660156,258.800s,258.400s,now,2,en-us,276.826309s
0.77855194,,0.91283858,259.200s,258.800s,first,2,en-us,276.826309s
0.77855194,,0.91283858,259.400s,259.200s,it's,2,en-us,276.826309s
0.77855194,,0.72809529,259.900s,259.400s,like,2,en-us,276.826309s
0.77855194,,0.91283858,260.500s,260.300s,you,2,en-us,276.826309s
0.77855194,,0.74109429,261.300s,260.500s,say,2,en-us,276.826309s
0.77855194,,0.76467776,262.700s,261.900s,Korean,2,en-us,276.826309s
0.77855194,,0.77160102,263.200s,262.700s,government,2,en-us,276.826309s
0.77855194,,0.76784408,263.300s,263.200s,has,2,en-us,276.826309s
0.77855194,,0.91283858,263.600s,263.300s,put,2,en-us,276.826309s
0.77855194,,0.88000655,263.700s,263.600s,the,2,en-us,276.826309s
0.77855194,,0.76150137,264s,263.700s,human,2,en-us,276.826309s
0.77855194,,0.91283858,264.100s,264s,to,2,en-us,276.826309s
0.77855194,,0.76784402,264.200s,264.100s,the,2,en-us,276.826309s
0.77855194,,0.91283858,264.700s,264.200s,result,2,en-us,276.826309s
0.77855194,,0.72654909,265.100s,264.700s,list,2,en-us,276.826309s
0.77855194,,0.85926503,266.500s,265.900s,but,2,en-us,276.826309s
0.77855194,,0.91283858,267s,266.800s,it's,2,en-us,276.826309s
0.77855194,,0.78669631,267.500s,267s,like,2,en-us,276.826309s
0.77855194,,0.89805436,268.300s,268s,if,2,en-us,276.826309s
0.77855194,,0.89805436,268.600s,268.300s,you,2,en-us,276.826309s
0.77855194,,0.86548007,269.200s,268.600s,have,2,en-us,276.826309s
0.77855194,,0.72770661,270.100s,269.600s,like,2,en-us,276.826309s
0.77855194,,0.91283858,270.500s,270.100s,another,2,en-us,276.826309s
0.77855194,,0.375,271.100s,270.500s,country's,2,en-us,276.826309s
0.77855194,,0.72913772,271.500s,271.100s,or,2,en-us,276.826309s
0.77855194,,0.66201586,271.900s,271.500s,like,2,en-us,276.826309s
0.77855194,,0.69597358,272.100s,272s,a,2,en-us,276.826309s
0.77855194,,0.6443907,272.700s,272.100s,cider,2,en-us,276.826309s
0.77855194,,0.38623437,273.600s,273.200s,just,2,en-us,276.826309s
0.77855194,,0.91283858,274.200s,274.100s,do,2,en-us,276.826309s
0.77855194,,0.57706046,274.400s,274.200s,like,2,en-us,276.826309s
0.77855194,,0.67677534,274.600s,274.400s,this,2,en-us,276.826309s
0.77855194,,0.35102487,275s,274.600s,again,2,en-us,276.826309s
0.77855194,,0.6443907,275.400s,275s,so,2,en-us,276.826309s
0.77855194,,0.91283858,275.600s,275.400s,it's,2,en-us,276.826309s
0.77855194,,0.61533606,275.900s,275.600s,just,2,en-us,276.826309s
0.77855194,,0.45666099,276.300s,275.900s,like,2,en-us,276.826309s
0.78019863, but the road is Commander being a refugee yeah it's like if some countries is like want to be refugees and comes and do like the yemenis as I think that if they just put the country in the list is not the best way this is the easiest way that yes but it's not the best one it's like,0.91283858,277.800s,277.400s,but,1,en-us,297.432930s
0.78019863,,0.91283858,278.200s,278.100s,the,1,en-us,297.432930s
0.78019863,,0.91283858,278.300s,278.200s,road,1,en-us,297.432930s
0.78019863,,0.91283858,278.500s,278.300s,is,1,en-us,297.432930s
0.78019863,,0.91283858,279.500s,278.500s,Commander,1,en-us,297.432930s
0.78019863,,0.91283858,279.800s,279.500s,being,1,en-us,297.432930s
0.78019863,,0.91283858,279.900s,279.800s,a,1,en-us,297.432930s
0.78019863,,0.91283858,280.600s,279.900s,refugee,1,en-us,297.432930s
0.78019863,,0.91283858,281.300s,280.900s,yeah,1,en-us,297.432930s
0.78019863,,0.91283858,281.500s,281.300s,it's,1,en-us,297.432930s
0.78019863,,0.91283858,281.900s,281.500s,like,1,en-us,297.432930s
0.78019863,,0.91283858,282.300s,282.100s,if,1,en-us,297.432930s
0.78019863,,0.91283858,282.500s,282.300s,some,1,en-us,297.432930s
0.78019863,,0.91283858,282.900s,282.500s,countries,1,en-us,297.432930s
0.78019863,,0.91283858,283.100s,282.900s,is,1,en-us,297.432930s
0.78019863,,0.91283858,283.500s,283.100s,like,1,en-us,297.432930s
0.78019863,,0.91283858,283.800s,283.700s,want,1,en-us,297.432930s
0.78019863,,0.91283858,283.900s,283.800s,to,1,en-us,297.432930s
0.78019863,,0.91283858,284.200s,283.900s,be,1,en-us,297.432930s
0.78019863,,0.72117531,284.900s,284.200s,refugees,1,en-us,297.432930s
0.78019863,,0.726955,285.300s,285.100s,and,1,en-us,297.432930s
0.78019863,,0.75997877,285.800s,285.300s,comes,1,en-us,297.432930s
0.78019863,,0.91283858,286.100s,285.800s,and,1,en-us,297.432930s
0.78019863,,0.91283858,286.200s,286.100s,do,1,en-us,297.432930s
0.78019863,,0.91283858,286.400s,286.200s,like,1,en-us,297.432930s
0.78019863,,0.67481154,286.500s,286.400s,the,1,en-us,297.432930s
0.78019863,,0.7500059,287.200s,286.500s,yemenis,1,en-us,297.432930s
0.78019863,,0.91283858,288s,287.900s,as,1,en-us,297.432930s
0.78019863,,0.91283858,288.100s,288s,I,1,en-us,297.432930s
0.78019863,,0.67481154,288.300s,288.100s,think,1,en-us,297.432930s
0.78019863,,0.43263891,288.600s,288.300s,that,1,en-us,297.432930s
0.78019863,,0.6352517,289.100s,288.600s,if,1,en-us,297.432930s
0.78019863,,0.46567512,290.300s,289.600s,they,1,en-us,297.432930s
0.78019863,,0.50447321,291.100s,290.900s,just,1,en-us,297.432930s
0.78019863,,0.50447321,291.400s,291.100s,put,1,en-us,297.432930s
0.78019863,,0.91283858,291.500s,291.400s,the,1,en-us,297.432930s
0.78019863,,0.59959465,291.800s,291.500s,country,1,en-us,297.432930s
0.78019863,,0.70786649,292s,291.800s,in,1,en-us,297.432930s
0.78019863,,0.91283858,292.100s,292s,the,1,en-us,297.432930s
0.78019863,,0.75997877,292.300s,292.100s,list,1,en-us,297.432930s
0.78019863,,0.63525158,292.500s,292.300s,is,1,en-us,297.432930s
0.78019863,,0.73678392,292.700s,292.500s,not,1,en-us,297.432930s
0.78019863,,0.91283858,292.800s,292.700s,the,1,en-us,297.432930s
0.78019863,,0.72117537,293.100s,292.800s,best,1,en-us,297.432930s
0.78019863,,0.726955,293.300s,293.100s,way,1,en-us,297.432930s
0.78019863,,0.75000596,293.500s,293.300s,this,1,en-us,297.432930s
0.78019863,,0.91283858,293.600s,293.500s,is,1,en-us,297.432930s
0.78019863,,0.63525158,293.700s,293.600s,the,1,en-us,297.432930s
0.78019863,,0.37474492,294.200s,293.700s,easiest,1,en-us,297.432930s
0.78019863,,0.91283858,294.400s,294.200s,way,1,en-us,297.432930s
0.78019863,,0.47506028,294.700s,294.400s,that,1,en-us,297.432930s
0.78019863,,0.72117537,295.100s,294.700s,yes,1,en-us,297.432930s
0.78019863,,0.726955,295.500s,295.300s,but,1,en-us,297.432930s
0.78019863,,0.91283858,295.600s,295.500s,it's,1,en-us,297.432930s
0.78019863,,0.67481154,295.800s,295.600s,not,1,en-us,297.432930s
0.78019863,,0.91283858,295.900s,295.800s,the,1,en-us,297.432930s
0.78019863,,0.55217928,296.200s,295.900s,best,1,en-us,297.432930s
0.78019863,,0.60347557,296.500s,296.200s,one,1,en-us,297.432930s
0.78019863,,0.91283858,296.700s,296.500s,it's,1,en-us,297.432930s
0.78019863,,0.34956953,297.100s,296.700s,like,1,en-us,297.432930s
0.91235113, Commander being a refugee yeah it's like if some countries just like want to be their equities and comes and do like the yemenis as I think that if they just put the country in the list is not the best way it was the easiest way that yes but it's not the best one it's like,0.91283858,279.400s,278.400s,Commander,2,en-us,297.442953s
0.91235113,,0.91283858,279.800s,279.500s,being,2,en-us,297.442953s
0.91235113,,0.91283858,279.900s,279.800s,a,2,en-us,297.442953s
0.91235113,,0.91283858,280.500s,279.900s,refugee,2,en-us,297.442953s
0.91235113,,0.91283858,281.300s,280.900s,yeah,2,en-us,297.442953s
0.91235113,,0.91283858,281.400s,281.300s,it's,2,en-us,297.442953s
0.91235113,,0.91283858,281.800s,281.400s,like,2,en-us,297.442953s
0.91235113,,0.91283858,282.300s,282s,if,2,en-us,297.442953s
0.91235113,,0.91283858,282.500s,282.300s,some,2,en-us,297.442953s
0.91235113,,0.91283858,282.900s,282.500s,countries,2,en-us,297.442953s
0.91235113,,0.91283858,283s,282.900s,just,2,en-us,297.442953s
0.91235113,,0.91283858,283.500s,283s,like,2,en-us,297.442953s
0.91235113,,0.91283858,283.800s,283.600s,want,2,en-us,297.442953s
0.91235113,,0.91283858,283.900s,283.800s,to,2,en-us,297.442953s
0.91235113,,0.91283858,284s,283.900s,be,2,en-us,297.442953s
0.91235113,,0.91283858,284.200s,284s,their,2,en-us,297.442953s
0.91235113,,0.91283858,284.800s,284.200s,equities,2,en-us,297.442953s
0.91235113,,0.91283858,285.300s,285.100s,and,2,en-us,297.442953s
0.91235113,,0.91283858,285.800s,285.300s,comes,2,en-us,297.442953s
0.91235113,,0.91283858,286s,285.800s,and,2,en-us,297.442953s
0.91235113,,0.91283858,286.200s,286s,do,2,en-us,297.442953s
0.91235113,,0.91283858,286.400s,286.200s,like,2,en-us,297.442953s
0.91235113,,0.91283858,286.500s,286.400s,the,2,en-us,297.442953s
0.91235113,,0.91283858,287.200s,286.500s,yemenis,2,en-us,297.442953s
0.91235113,,0.91283858,288s,287.800s,as,2,en-us,297.442953s
0.91235113,,0.91283858,288s,288s,I,2,en-us,297.442953s
0.91235113,,0.91283858,288.200s,288s,think,2,en-us,297.442953s
0.91235113,,0.91283858,288.600s,288.200s,that,2,en-us,297.442953s
0.91235113,,0.91283858,289s,288.600s,if,2,en-us,297.442953s
0.91235113,,0.91283858,290.300s,289.500s,they,2,en-us,297.442953s
0.91235113,,0.91283858,291.100s,290.800s,just,2,en-us,297.442953s
0.91235113,,0.91283858,291.300s,291.100s,put,2,en-us,297.442953s
0.91235113,,0.91283858,291.400s,291.300s,the,2,en-us,297.442953s
0.91235113,,0.91283858,291.800s,291.400s,country,2,en-us,297.442953s
0.91235113,,0.91283858,291.900s,291.800s,in,2,en-us,297.442953s
0.91235113,,0.91283858,292s,291.900s,the,2,en-us,297.442953s
0.91235113,,0.91283858,292.300s,292s,list,2,en-us,297.442953s
0.91235113,,0.89729297,292.400s,292.300s,is,2,en-us,297.442953s
0.91235113,,0.90942639,292.600s,292.400s,not,2,en-us,297.442953s
0.91235113,,0.91283858,292.700s,292.600s,the,2,en-us,297.442953s
0.91235113,,0.91283858,293s,292.700s,best,2,en-us,297.442953s
0.91235113,,0.91283858,293.200s,293s,way,2,en-us,297.442953s
0.91235113,,0.91283858,293.400s,293.200s,it,2,en-us,297.442953s
0.91235113,,0.91283858,293.600s,293.400s,was,2,en-us,297.442953s
0.91235113,,0.91283858,293.700s,293.600s,the,2,en-us,297.442953s
0.91235113,,0.91283858,294.200s,293.700s,easiest,2,en-us,297.442953s
0.91235113,,0.91283858,294.300s,294.200s,way,2,en-us,297.442953s
0.91235113,,0.91283858,294.600s,294.300s,that,2,en-us,297.442953s
0.91235113,,0.91283858,295.100s,294.600s,yes,2,en-us,297.442953s
0.91235113,,0.91283858,295.400s,295.200s,but,2,en-us,297.442953s
0.91235113,,0.91283858,295.600s,295.400s,it's,2,en-us,297.442953s
0.91235113,,0.91283858,295.800s,295.600s,not,2,en-us,297.442953s
0.91235113,,0.91283858,295.800s,295.800s,the,2,en-us,297.442953s
0.91235113,,0.91283858,296.100s,295.800s,best,2,en-us,297.442953s
0.91235113,,0.91283858,296.400s,296.100s,one,2,en-us,297.442953s
0.91235113,,0.91283858,296.600s,296.400s,it's,2,en-us,297.442953s
0.91235113,,0.90402466,297s,296.600s,like,2,en-us,297.442953s
